filepath,attack,epsilon,class_idx,class_name,image_idx
stimuli/fgsm/eps0.01/dog/dog_02414.png,fgsm,0.01,5,dog,2414
stimuli/fgsm/eps0.01/dog/dog_02654.png,fgsm,0.01,5,dog,2654
stimuli/fgsm/eps0.01/dog/dog_02818.png,fgsm,0.01,5,dog,2818
stimuli/fgsm/eps0.01/dog/dog_03275.png,fgsm,0.01,5,dog,3275
stimuli/fgsm/eps0.01/dog/dog_03532.png,fgsm,0.01,5,dog,3532
stimuli/fgsm/eps0.01/dog/dog_03931.png,fgsm,0.01,5,dog,3931
stimuli/fgsm/eps0.01/dog/dog_04224.png,fgsm,0.01,5,dog,4224
stimuli/fgsm/eps0.01/dog/dog_04471.png,fgsm,0.01,5,dog,4471
stimuli/fgsm/eps0.01/dog/dog_04631.png,fgsm,0.01,5,dog,4631
stimuli/fgsm/eps0.01/dog/dog_04805.png,fgsm,0.01,5,dog,4805
stimuli/fgsm/eps0.01/dog/dog_04988.png,fgsm,0.01,5,dog,4988
stimuli/fgsm/eps0.01/dog/dog_05081.png,fgsm,0.01,5,dog,5081
stimuli/fgsm/eps0.01/dog/dog_05450.png,fgsm,0.01,5,dog,5450
stimuli/fgsm/eps0.01/dog/dog_05549.png,fgsm,0.01,5,dog,5549
stimuli/fgsm/eps0.01/dog/dog_05576.png,fgsm,0.01,5,dog,5576
stimuli/fgsm/eps0.01/dog/dog_05615.png,fgsm,0.01,5,dog,5615
stimuli/fgsm/eps0.01/dog/dog_05682.png,fgsm,0.01,5,dog,5682
stimuli/fgsm/eps0.01/dog/dog_05725.png,fgsm,0.01,5,dog,5725
stimuli/fgsm/eps0.01/dog/dog_06031.png,fgsm,0.01,5,dog,6031
stimuli/fgsm/eps0.01/dog/dog_06183.png,fgsm,0.01,5,dog,6183
stimuli/fgsm/eps0.01/dog/dog_06614.png,fgsm,0.01,5,dog,6614
stimuli/fgsm/eps0.01/dog/dog_06711.png,fgsm,0.01,5,dog,6711
stimuli/fgsm/eps0.01/dog/dog_06837.png,fgsm,0.01,5,dog,6837
stimuli/fgsm/eps0.01/dog/dog_06993.png,fgsm,0.01,5,dog,6993
stimuli/fgsm/eps0.01/dog/dog_07244.png,fgsm,0.01,5,dog,7244
stimuli/fgsm/eps0.01/dog/dog_07364.png,fgsm,0.01,5,dog,7364
stimuli/fgsm/eps0.01/dog/dog_07369.png,fgsm,0.01,5,dog,7369
stimuli/fgsm/eps0.01/dog/dog_07608.png,fgsm,0.01,5,dog,7608
stimuli/fgsm/eps0.01/dog/dog_07662.png,fgsm,0.01,5,dog,7662
stimuli/fgsm/eps0.01/dog/dog_07713.png,fgsm,0.01,5,dog,7713
stimuli/fgsm/eps0.01/dog/dog_08263.png,fgsm,0.01,5,dog,8263
stimuli/fgsm/eps0.01/dog/dog_08962.png,fgsm,0.01,5,dog,8962
stimuli/fgsm/eps0.01/dog/dog_09261.png,fgsm,0.01,5,dog,9261
stimuli/fgsm/eps0.01/dog/dog_09540.png,fgsm,0.01,5,dog,9540
stimuli/fgsm/eps0.01/dog/dog_09661.png,fgsm,0.01,5,dog,9661
stimuli/fgsm/eps0.01/dog/dog_09878.png,fgsm,0.01,5,dog,9878
stimuli/fgsm/eps0.01/frog/frog_00296.png,fgsm,0.01,6,frog,296
stimuli/fgsm/eps0.01/frog/frog_00511.png,fgsm,0.01,6,frog,511
stimuli/fgsm/eps0.01/frog/frog_00536.png,fgsm,0.01,6,frog,536
stimuli/fgsm/eps0.01/frog/frog_00547.png,fgsm,0.01,6,frog,547
stimuli/fgsm/eps0.01/frog/frog_00593.png,fgsm,0.01,6,frog,593
stimuli/fgsm/eps0.01/frog/frog_00616.png,fgsm,0.01,6,frog,616
stimuli/fgsm/eps0.01/frog/frog_00827.png,fgsm,0.01,6,frog,827
stimuli/fgsm/eps0.01/frog/frog_00893.png,fgsm,0.01,6,frog,893
stimuli/fgsm/eps0.01/frog/frog_00901.png,fgsm,0.01,6,frog,901
stimuli/fgsm/eps0.01/frog/frog_01147.png,fgsm,0.01,6,frog,1147
stimuli/fgsm/eps0.01/frog/frog_01781.png,fgsm,0.01,6,frog,1781
stimuli/fgsm/eps0.01/frog/frog_02035.png,fgsm,0.01,6,frog,2035
stimuli/fgsm/eps0.01/frog/frog_02251.png,fgsm,0.01,6,frog,2251
stimuli/fgsm/eps0.01/frog/frog_02333.png,fgsm,0.01,6,frog,2333
stimuli/fgsm/eps0.01/frog/frog_02389.png,fgsm,0.01,6,frog,2389
stimuli/fgsm/eps0.01/frog/frog_02702.png,fgsm,0.01,6,frog,2702
stimuli/fgsm/eps0.01/frog/frog_03406.png,fgsm,0.01,6,frog,3406
stimuli/fgsm/eps0.01/frog/frog_03486.png,fgsm,0.01,6,frog,3486
stimuli/fgsm/eps0.01/frog/frog_03615.png,fgsm,0.01,6,frog,3615
stimuli/fgsm/eps0.01/frog/frog_04177.png,fgsm,0.01,6,frog,4177
stimuli/fgsm/eps0.01/frog/frog_04243.png,fgsm,0.01,6,frog,4243
stimuli/fgsm/eps0.01/frog/frog_04279.png,fgsm,0.01,6,frog,4279
stimuli/fgsm/eps0.01/frog/frog_04405.png,fgsm,0.01,6,frog,4405
stimuli/fgsm/eps0.01/frog/frog_04519.png,fgsm,0.01,6,frog,4519
stimuli/fgsm/eps0.01/frog/frog_04877.png,fgsm,0.01,6,frog,4877
stimuli/fgsm/eps0.01/frog/frog_04908.png,fgsm,0.01,6,frog,4908
stimuli/fgsm/eps0.01/frog/frog_05072.png,fgsm,0.01,6,frog,5072
stimuli/fgsm/eps0.01/frog/frog_05370.png,fgsm,0.01,6,frog,5370
stimuli/fgsm/eps0.01/frog/frog_05536.png,fgsm,0.01,6,frog,5536
stimuli/fgsm/eps0.01/frog/frog_05831.png,fgsm,0.01,6,frog,5831
stimuli/fgsm/eps0.01/frog/frog_05876.png,fgsm,0.01,6,frog,5876
stimuli/fgsm/eps0.01/frog/frog_06518.png,fgsm,0.01,6,frog,6518
stimuli/fgsm/eps0.01/frog/frog_06656.png,fgsm,0.01,6,frog,6656
stimuli/fgsm/eps0.01/frog/frog_06727.png,fgsm,0.01,6,frog,6727
stimuli/fgsm/eps0.01/frog/frog_06801.png,fgsm,0.01,6,frog,6801
stimuli/fgsm/eps0.01/frog/frog_06894.png,fgsm,0.01,6,frog,6894
stimuli/fgsm/eps0.01/frog/frog_06911.png,fgsm,0.01,6,frog,6911
stimuli/fgsm/eps0.01/frog/frog_07317.png,fgsm,0.01,6,frog,7317
stimuli/fgsm/eps0.01/frog/frog_07498.png,fgsm,0.01,6,frog,7498
stimuli/fgsm/eps0.01/frog/frog_07548.png,fgsm,0.01,6,frog,7548
stimuli/fgsm/eps0.01/frog/frog_07551.png,fgsm,0.01,6,frog,7551
stimuli/fgsm/eps0.01/frog/frog_08164.png,fgsm,0.01,6,frog,8164
stimuli/fgsm/eps0.01/frog/frog_08313.png,fgsm,0.01,6,frog,8313
stimuli/fgsm/eps0.01/frog/frog_08365.png,fgsm,0.01,6,frog,8365
stimuli/fgsm/eps0.01/frog/frog_08792.png,fgsm,0.01,6,frog,8792
stimuli/fgsm/eps0.01/frog/frog_08802.png,fgsm,0.01,6,frog,8802
stimuli/fgsm/eps0.01/frog/frog_08807.png,fgsm,0.01,6,frog,8807
stimuli/fgsm/eps0.01/frog/frog_08958.png,fgsm,0.01,6,frog,8958
stimuli/fgsm/eps0.01/frog/frog_09241.png,fgsm,0.01,6,frog,9241
stimuli/fgsm/eps0.01/frog/frog_09531.png,fgsm,0.01,6,frog,9531
stimuli/fgsm/eps0.01/horse/horse_00020.png,fgsm,0.01,7,horse,20
stimuli/fgsm/eps0.01/horse/horse_00177.png,fgsm,0.01,7,horse,177
stimuli/fgsm/eps0.01/horse/horse_00543.png,fgsm,0.01,7,horse,543
stimuli/fgsm/eps0.01/horse/horse_00634.png,fgsm,0.01,7,horse,634
stimuli/fgsm/eps0.01/horse/horse_00798.png,fgsm,0.01,7,horse,798
stimuli/fgsm/eps0.01/horse/horse_00905.png,fgsm,0.01,7,horse,905
stimuli/fgsm/eps0.01/horse/horse_00974.png,fgsm,0.01,7,horse,974
stimuli/fgsm/eps0.01/horse/horse_01149.png,fgsm,0.01,7,horse,1149
stimuli/fgsm/eps0.01/horse/horse_01473.png,fgsm,0.01,7,horse,1473
stimuli/fgsm/eps0.01/horse/horse_01717.png,fgsm,0.01,7,horse,1717
stimuli/fgsm/eps0.01/horse/horse_01755.png,fgsm,0.01,7,horse,1755
stimuli/fgsm/eps0.01/horse/horse_01951.png,fgsm,0.01,7,horse,1951
stimuli/fgsm/eps0.01/horse/horse_02006.png,fgsm,0.01,7,horse,2006
stimuli/fgsm/eps0.01/horse/horse_02028.png,fgsm,0.01,7,horse,2028
stimuli/fgsm/eps0.01/horse/horse_02311.png,fgsm,0.01,7,horse,2311
stimuli/fgsm/eps0.01/horse/horse_02586.png,fgsm,0.01,7,horse,2586
stimuli/fgsm/eps0.01/horse/horse_02682.png,fgsm,0.01,7,horse,2682
stimuli/fgsm/eps0.01/horse/horse_02686.png,fgsm,0.01,7,horse,2686
stimuli/fgsm/eps0.01/horse/horse_02842.png,fgsm,0.01,7,horse,2842
stimuli/fgsm/eps0.01/horse/horse_02967.png,fgsm,0.01,7,horse,2967
stimuli/fgsm/eps0.01/horse/horse_03060.png,fgsm,0.01,7,horse,3060
stimuli/fgsm/eps0.01/horse/horse_03920.png,fgsm,0.01,7,horse,3920
stimuli/fgsm/eps0.01/horse/horse_04019.png,fgsm,0.01,7,horse,4019
stimuli/fgsm/eps0.01/horse/horse_04076.png,fgsm,0.01,7,horse,4076
stimuli/fgsm/eps0.01/horse/horse_04154.png,fgsm,0.01,7,horse,4154
stimuli/fgsm/eps0.01/horse/horse_04333.png,fgsm,0.01,7,horse,4333
stimuli/fgsm/eps0.01/horse/horse_04612.png,fgsm,0.01,7,horse,4612
stimuli/fgsm/eps0.01/horse/horse_04654.png,fgsm,0.01,7,horse,4654
stimuli/fgsm/eps0.01/horse/horse_04688.png,fgsm,0.01,7,horse,4688
stimuli/fgsm/eps0.01/horse/horse_04825.png,fgsm,0.01,7,horse,4825
stimuli/fgsm/eps0.01/horse/horse_04990.png,fgsm,0.01,7,horse,4990
stimuli/fgsm/eps0.01/horse/horse_05009.png,fgsm,0.01,7,horse,5009
stimuli/fgsm/eps0.01/horse/horse_05464.png,fgsm,0.01,7,horse,5464
stimuli/fgsm/eps0.01/horse/horse_05508.png,fgsm,0.01,7,horse,5508
stimuli/fgsm/eps0.01/horse/horse_05593.png,fgsm,0.01,7,horse,5593
stimuli/fgsm/eps0.01/horse/horse_06539.png,fgsm,0.01,7,horse,6539
stimuli/fgsm/eps0.01/horse/horse_07693.png,fgsm,0.01,7,horse,7693
stimuli/fgsm/eps0.01/horse/horse_08042.png,fgsm,0.01,7,horse,8042
stimuli/fgsm/eps0.01/horse/horse_08050.png,fgsm,0.01,7,horse,8050
stimuli/fgsm/eps0.01/horse/horse_08320.png,fgsm,0.01,7,horse,8320
stimuli/fgsm/eps0.01/horse/horse_08639.png,fgsm,0.01,7,horse,8639
stimuli/fgsm/eps0.01/horse/horse_08733.png,fgsm,0.01,7,horse,8733
stimuli/fgsm/eps0.01/horse/horse_08821.png,fgsm,0.01,7,horse,8821
stimuli/fgsm/eps0.01/horse/horse_08918.png,fgsm,0.01,7,horse,8918
stimuli/fgsm/eps0.01/horse/horse_08937.png,fgsm,0.01,7,horse,8937
stimuli/fgsm/eps0.01/horse/horse_09061.png,fgsm,0.01,7,horse,9061
stimuli/fgsm/eps0.01/horse/horse_09286.png,fgsm,0.01,7,horse,9286
stimuli/fgsm/eps0.01/horse/horse_09438.png,fgsm,0.01,7,horse,9438
stimuli/fgsm/eps0.01/horse/horse_09468.png,fgsm,0.01,7,horse,9468
stimuli/fgsm/eps0.01/horse/horse_09944.png,fgsm,0.01,7,horse,9944
stimuli/fgsm/eps0.01/ship/ship_00337.png,fgsm,0.01,8,ship,337
stimuli/fgsm/eps0.01/ship/ship_00469.png,fgsm,0.01,8,ship,469
stimuli/fgsm/eps0.01/ship/ship_00519.png,fgsm,0.01,8,ship,519
stimuli/fgsm/eps0.01/ship/ship_00552.png,fgsm,0.01,8,ship,552
stimuli/fgsm/eps0.01/ship/ship_00588.png,fgsm,0.01,8,ship,588
stimuli/fgsm/eps0.01/ship/ship_00665.png,fgsm,0.01,8,ship,665
stimuli/fgsm/eps0.01/ship/ship_00683.png,fgsm,0.01,8,ship,683
stimuli/fgsm/eps0.01/ship/ship_00757.png,fgsm,0.01,8,ship,757
stimuli/fgsm/eps0.01/ship/ship_01153.png,fgsm,0.01,8,ship,1153
stimuli/fgsm/eps0.01/ship/ship_01459.png,fgsm,0.01,8,ship,1459
stimuli/fgsm/eps0.01/ship/ship_01488.png,fgsm,0.01,8,ship,1488
stimuli/fgsm/eps0.01/ship/ship_01778.png,fgsm,0.01,8,ship,1778
stimuli/fgsm/eps0.01/ship/ship_01820.png,fgsm,0.01,8,ship,1820
stimuli/fgsm/eps0.01/ship/ship_02048.png,fgsm,0.01,8,ship,2048
stimuli/fgsm/eps0.01/ship/ship_02254.png,fgsm,0.01,8,ship,2254
stimuli/fgsm/eps0.01/ship/ship_02398.png,fgsm,0.01,8,ship,2398
stimuli/fgsm/eps0.01/ship/ship_02898.png,fgsm,0.01,8,ship,2898
stimuli/fgsm/eps0.01/ship/ship_03051.png,fgsm,0.01,8,ship,3051
stimuli/fgsm/eps0.01/ship/ship_04024.png,fgsm,0.01,8,ship,4024
stimuli/fgsm/eps0.01/ship/ship_04223.png,fgsm,0.01,8,ship,4223
stimuli/fgsm/eps0.01/ship/ship_04787.png,fgsm,0.01,8,ship,4787
stimuli/fgsm/eps0.01/ship/ship_04911.png,fgsm,0.01,8,ship,4911
stimuli/fgsm/eps0.01/ship/ship_05140.png,fgsm,0.01,8,ship,5140
stimuli/fgsm/eps0.01/ship/ship_05230.png,fgsm,0.01,8,ship,5230
stimuli/fgsm/eps0.01/ship/ship_05586.png,fgsm,0.01,8,ship,5586
stimuli/fgsm/eps0.01/ship/ship_05688.png,fgsm,0.01,8,ship,5688
stimuli/fgsm/eps0.01/ship/ship_05879.png,fgsm,0.01,8,ship,5879
stimuli/fgsm/eps0.01/ship/ship_06039.png,fgsm,0.01,8,ship,6039
stimuli/fgsm/eps0.01/ship/ship_06125.png,fgsm,0.01,8,ship,6125
stimuli/fgsm/eps0.01/ship/ship_06141.png,fgsm,0.01,8,ship,6141
stimuli/fgsm/eps0.01/ship/ship_06211.png,fgsm,0.01,8,ship,6211
stimuli/fgsm/eps0.01/ship/ship_06296.png,fgsm,0.01,8,ship,6296
stimuli/fgsm/eps0.01/ship/ship_06321.png,fgsm,0.01,8,ship,6321
stimuli/fgsm/eps0.01/ship/ship_06950.png,fgsm,0.01,8,ship,6950
stimuli/fgsm/eps0.01/ship/ship_07055.png,fgsm,0.01,8,ship,7055
stimuli/fgsm/eps0.01/ship/ship_07353.png,fgsm,0.01,8,ship,7353
stimuli/fgsm/eps0.01/ship/ship_07542.png,fgsm,0.01,8,ship,7542
stimuli/fgsm/eps0.01/ship/ship_07655.png,fgsm,0.01,8,ship,7655
stimuli/fgsm/eps0.01/ship/ship_07695.png,fgsm,0.01,8,ship,7695
stimuli/fgsm/eps0.01/ship/ship_07833.png,fgsm,0.01,8,ship,7833
stimuli/fgsm/eps0.01/ship/ship_08195.png,fgsm,0.01,8,ship,8195
stimuli/fgsm/eps0.01/ship/ship_08762.png,fgsm,0.01,8,ship,8762
stimuli/fgsm/eps0.01/ship/ship_08809.png,fgsm,0.01,8,ship,8809
stimuli/fgsm/eps0.01/ship/ship_08883.png,fgsm,0.01,8,ship,8883
stimuli/fgsm/eps0.01/ship/ship_09127.png,fgsm,0.01,8,ship,9127
stimuli/fgsm/eps0.01/ship/ship_09412.png,fgsm,0.01,8,ship,9412
stimuli/fgsm/eps0.01/ship/ship_09680.png,fgsm,0.01,8,ship,9680
stimuli/fgsm/eps0.01/ship/ship_09834.png,fgsm,0.01,8,ship,9834
stimuli/fgsm/eps0.01/ship/ship_09867.png,fgsm,0.01,8,ship,9867
stimuli/fgsm/eps0.01/ship/ship_09930.png,fgsm,0.01,8,ship,9930
stimuli/fgsm/eps0.01/truck/truck_00076.png,fgsm,0.01,9,truck,76
stimuli/fgsm/eps0.01/truck/truck_00591.png,fgsm,0.01,9,truck,591
stimuli/fgsm/eps0.01/truck/truck_00626.png,fgsm,0.01,9,truck,626
stimuli/fgsm/eps0.01/truck/truck_00644.png,fgsm,0.01,9,truck,644
stimuli/fgsm/eps0.01/truck/truck_00707.png,fgsm,0.01,9,truck,707
stimuli/fgsm/eps0.01/truck/truck_00951.png,fgsm,0.01,9,truck,951
stimuli/fgsm/eps0.01/truck/truck_01291.png,fgsm,0.01,9,truck,1291
stimuli/fgsm/eps0.01/truck/truck_01298.png,fgsm,0.01,9,truck,1298
stimuli/fgsm/eps0.01/truck/truck_01627.png,fgsm,0.01,9,truck,1627
stimuli/fgsm/eps0.01/truck/truck_02111.png,fgsm,0.01,9,truck,2111
stimuli/fgsm/eps0.01/truck/truck_02158.png,fgsm,0.01,9,truck,2158
stimuli/fgsm/eps0.01/truck/truck_02407.png,fgsm,0.01,9,truck,2407
stimuli/fgsm/eps0.01/truck/truck_02467.png,fgsm,0.01,9,truck,2467
stimuli/fgsm/eps0.01/truck/truck_02656.png,fgsm,0.01,9,truck,2656
stimuli/fgsm/eps0.01/truck/truck_02703.png,fgsm,0.01,9,truck,2703
stimuli/fgsm/eps0.01/truck/truck_02899.png,fgsm,0.01,9,truck,2899
stimuli/fgsm/eps0.01/truck/truck_03086.png,fgsm,0.01,9,truck,3086
stimuli/fgsm/eps0.01/truck/truck_03121.png,fgsm,0.01,9,truck,3121
stimuli/fgsm/eps0.01/truck/truck_03168.png,fgsm,0.01,9,truck,3168
stimuli/fgsm/eps0.01/truck/truck_03170.png,fgsm,0.01,9,truck,3170
stimuli/fgsm/eps0.01/truck/truck_03501.png,fgsm,0.01,9,truck,3501
stimuli/fgsm/eps0.01/truck/truck_03732.png,fgsm,0.01,9,truck,3732
stimuli/fgsm/eps0.01/truck/truck_03939.png,fgsm,0.01,9,truck,3939
stimuli/fgsm/eps0.01/truck/truck_04253.png,fgsm,0.01,9,truck,4253
stimuli/fgsm/eps0.01/truck/truck_04417.png,fgsm,0.01,9,truck,4417
stimuli/fgsm/eps0.01/truck/truck_04595.png,fgsm,0.01,9,truck,4595
stimuli/fgsm/eps0.01/truck/truck_04597.png,fgsm,0.01,9,truck,4597
stimuli/fgsm/eps0.01/truck/truck_05069.png,fgsm,0.01,9,truck,5069
stimuli/fgsm/eps0.01/truck/truck_05202.png,fgsm,0.01,9,truck,5202
stimuli/fgsm/eps0.01/truck/truck_05400.png,fgsm,0.01,9,truck,5400
stimuli/fgsm/eps0.01/truck/truck_05455.png,fgsm,0.01,9,truck,5455
stimuli/fgsm/eps0.01/truck/truck_05759.png,fgsm,0.01,9,truck,5759
stimuli/fgsm/eps0.01/truck/truck_05765.png,fgsm,0.01,9,truck,5765
stimuli/fgsm/eps0.01/truck/truck_05964.png,fgsm,0.01,9,truck,5964
stimuli/fgsm/eps0.01/truck/truck_06313.png,fgsm,0.01,9,truck,6313
stimuli/fgsm/eps0.01/truck/truck_06337.png,fgsm,0.01,9,truck,6337
stimuli/fgsm/eps0.01/truck/truck_06649.png,fgsm,0.01,9,truck,6649
stimuli/fgsm/eps0.01/truck/truck_06811.png,fgsm,0.01,9,truck,6811
stimuli/fgsm/eps0.01/truck/truck_06932.png,fgsm,0.01,9,truck,6932
stimuli/fgsm/eps0.01/truck/truck_06951.png,fgsm,0.01,9,truck,6951
stimuli/fgsm/eps0.01/truck/truck_07385.png,fgsm,0.01,9,truck,7385
stimuli/fgsm/eps0.01/truck/truck_07501.png,fgsm,0.01,9,truck,7501
stimuli/fgsm/eps0.01/truck/truck_07799.png,fgsm,0.01,9,truck,7799
stimuli/fgsm/eps0.01/truck/truck_08693.png,fgsm,0.01,9,truck,8693
stimuli/fgsm/eps0.01/truck/truck_09117.png,fgsm,0.01,9,truck,9117
stimuli/fgsm/eps0.01/truck/truck_09133.png,fgsm,0.01,9,truck,9133
stimuli/fgsm/eps0.01/truck/truck_09519.png,fgsm,0.01,9,truck,9519
stimuli/fgsm/eps0.01/truck/truck_09552.png,fgsm,0.01,9,truck,9552
stimuli/fgsm/eps0.01/truck/truck_09564.png,fgsm,0.01,9,truck,9564
stimuli/fgsm/eps0.01/truck/truck_09566.png,fgsm,0.01,9,truck,9566
stimuli/fgsm/eps0.05/airplane/airplane_00074.png,fgsm,0.05,0,airplane,74
stimuli/fgsm/eps0.05/airplane/airplane_00255.png,fgsm,0.05,0,airplane,255
stimuli/fgsm/eps0.05/airplane/airplane_00258.png,fgsm,0.05,0,airplane,258
stimuli/fgsm/eps0.05/airplane/airplane_00276.png,fgsm,0.05,0,airplane,276
stimuli/fgsm/eps0.05/airplane/airplane_00284.png,fgsm,0.05,0,airplane,284
stimuli/fgsm/eps0.05/airplane/airplane_00885.png,fgsm,0.05,0,airplane,885
stimuli/fgsm/eps0.05/airplane/airplane_00919.png,fgsm,0.05,0,airplane,919
stimuli/fgsm/eps0.05/airplane/airplane_00928.png,fgsm,0.05,0,airplane,928
stimuli/fgsm/eps0.05/airplane/airplane_01010.png,fgsm,0.05,0,airplane,1010
stimuli/fgsm/eps0.05/airplane/airplane_01076.png,fgsm,0.05,0,airplane,1076
stimuli/fgsm/eps0.05/airplane/airplane_01409.png,fgsm,0.05,0,airplane,1409
stimuli/fgsm/eps0.05/airplane/airplane_01652.png,fgsm,0.05,0,airplane,1652
stimuli/fgsm/eps0.05/airplane/airplane_01705.png,fgsm,0.05,0,airplane,1705
stimuli/fgsm/eps0.05/airplane/airplane_02091.png,fgsm,0.05,0,airplane,2091
stimuli/fgsm/eps0.05/airplane/airplane_02232.png,fgsm,0.05,0,airplane,2232
stimuli/fgsm/eps0.05/airplane/airplane_02249.png,fgsm,0.05,0,airplane,2249
stimuli/fgsm/eps0.05/airplane/airplane_02264.png,fgsm,0.05,0,airplane,2264
stimuli/fgsm/eps0.05/airplane/airplane_02302.png,fgsm,0.05,0,airplane,2302
stimuli/fgsm/eps0.05/airplane/airplane_02379.png,fgsm,0.05,0,airplane,2379
stimuli/fgsm/eps0.05/airplane/airplane_02507.png,fgsm,0.05,0,airplane,2507
stimuli/fgsm/eps0.05/airplane/airplane_02821.png,fgsm,0.05,0,airplane,2821
stimuli/fgsm/eps0.05/airplane/airplane_02877.png,fgsm,0.05,0,airplane,2877
stimuli/fgsm/eps0.05/airplane/airplane_03467.png,fgsm,0.05,0,airplane,3467
stimuli/fgsm/eps0.05/airplane/airplane_03493.png,fgsm,0.05,0,airplane,3493
stimuli/fgsm/eps0.05/airplane/airplane_04004.png,fgsm,0.05,0,airplane,4004
stimuli/fgsm/eps0.05/airplane/airplane_04355.png,fgsm,0.05,0,airplane,4355
stimuli/fgsm/eps0.05/airplane/airplane_04373.png,fgsm,0.05,0,airplane,4373
stimuli/fgsm/eps0.05/airplane/airplane_04667.png,fgsm,0.05,0,airplane,4667
stimuli/fgsm/eps0.05/airplane/airplane_05256.png,fgsm,0.05,0,airplane,5256
stimuli/fgsm/eps0.05/airplane/airplane_05652.png,fgsm,0.05,0,airplane,5652
stimuli/fgsm/eps0.05/airplane/airplane_05809.png,fgsm,0.05,0,airplane,5809
stimuli/fgsm/eps0.05/airplane/airplane_06105.png,fgsm,0.05,0,airplane,6105
stimuli/fgsm/eps0.05/airplane/airplane_06118.png,fgsm,0.05,0,airplane,6118
stimuli/fgsm/eps0.05/airplane/airplane_06247.png,fgsm,0.05,0,airplane,6247
stimuli/fgsm/eps0.05/airplane/airplane_06583.png,fgsm,0.05,0,airplane,6583
stimuli/fgsm/eps0.05/airplane/airplane_06648.png,fgsm,0.05,0,airplane,6648
stimuli/fgsm/eps0.05/airplane/airplane_06877.png,fgsm,0.05,0,airplane,6877
stimuli/fgsm/eps0.05/airplane/airplane_07115.png,fgsm,0.05,0,airplane,7115
stimuli/fgsm/eps0.05/airplane/airplane_07139.png,fgsm,0.05,0,airplane,7139
stimuli/fgsm/eps0.05/airplane/airplane_07289.png,fgsm,0.05,0,airplane,7289
stimuli/fgsm/eps0.05/airplane/airplane_07544.png,fgsm,0.05,0,airplane,7544
stimuli/fgsm/eps0.05/airplane/airplane_07609.png,fgsm,0.05,0,airplane,7609
stimuli/fgsm/eps0.05/airplane/airplane_07616.png,fgsm,0.05,0,airplane,7616
stimuli/fgsm/eps0.05/airplane/airplane_07754.png,fgsm,0.05,0,airplane,7754
stimuli/fgsm/eps0.05/airplane/airplane_07803.png,fgsm,0.05,0,airplane,7803
stimuli/fgsm/eps0.05/airplane/airplane_08210.png,fgsm,0.05,0,airplane,8210
stimuli/fgsm/eps0.05/airplane/airplane_08265.png,fgsm,0.05,0,airplane,8265
stimuli/fgsm/eps0.05/airplane/airplane_08977.png,fgsm,0.05,0,airplane,8977
stimuli/fgsm/eps0.05/airplane/airplane_09182.png,fgsm,0.05,0,airplane,9182
stimuli/fgsm/eps0.05/airplane/airplane_09857.png,fgsm,0.05,0,airplane,9857
stimuli/fgsm/eps0.05/automobile/automobile_00572.png,fgsm,0.05,1,automobile,572
stimuli/fgsm/eps0.05/automobile/automobile_00604.png,fgsm,0.05,1,automobile,604
stimuli/fgsm/eps0.05/automobile/automobile_00869.png,fgsm,0.05,1,automobile,869
stimuli/fgsm/eps0.05/automobile/automobile_00953.png,fgsm,0.05,1,automobile,953
stimuli/fgsm/eps0.05/automobile/automobile_00961.png,fgsm,0.05,1,automobile,961
stimuli/fgsm/eps0.05/automobile/automobile_01098.png,fgsm,0.05,1,automobile,1098
stimuli/fgsm/eps0.05/automobile/automobile_01141.png,fgsm,0.05,1,automobile,1141
stimuli/fgsm/eps0.05/automobile/automobile_01332.png,fgsm,0.05,1,automobile,1332
stimuli/fgsm/eps0.05/automobile/automobile_01631.png,fgsm,0.05,1,automobile,1631
stimuli/fgsm/eps0.05/automobile/automobile_01970.png,fgsm,0.05,1,automobile,1970
stimuli/fgsm/eps0.05/automobile/automobile_02179.png,fgsm,0.05,1,automobile,2179
stimuli/fgsm/eps0.05/automobile/automobile_02390.png,fgsm,0.05,1,automobile,2390
stimuli/fgsm/eps0.05/automobile/automobile_02450.png,fgsm,0.05,1,automobile,2450
stimuli/fgsm/eps0.05/automobile/automobile_02819.png,fgsm,0.05,1,automobile,2819
stimuli/fgsm/eps0.05/automobile/automobile_02859.png,fgsm,0.05,1,automobile,2859
stimuli/fgsm/eps0.05/automobile/automobile_02950.png,fgsm,0.05,1,automobile,2950
stimuli/fgsm/eps0.05/automobile/automobile_03064.png,fgsm,0.05,1,automobile,3064
stimuli/fgsm/eps0.05/automobile/automobile_03080.png,fgsm,0.05,1,automobile,3080
stimuli/fgsm/eps0.05/automobile/automobile_03632.png,fgsm,0.05,1,automobile,3632
stimuli/fgsm/eps0.05/automobile/automobile_03723.png,fgsm,0.05,1,automobile,3723
stimuli/fgsm/eps0.05/automobile/automobile_03764.png,fgsm,0.05,1,automobile,3764
stimuli/fgsm/eps0.05/automobile/automobile_03794.png,fgsm,0.05,1,automobile,3794
stimuli/fgsm/eps0.05/automobile/automobile_03828.png,fgsm,0.05,1,automobile,3828
stimuli/fgsm/eps0.05/automobile/automobile_03895.png,fgsm,0.05,1,automobile,3895
stimuli/fgsm/eps0.05/automobile/automobile_03951.png,fgsm,0.05,1,automobile,3951
stimuli/fgsm/eps0.05/automobile/automobile_03976.png,fgsm,0.05,1,automobile,3976
stimuli/fgsm/eps0.05/automobile/automobile_04689.png,fgsm,0.05,1,automobile,4689
